OM,IN,W,A,EC
-735295.7837888804,14.228863639681592,736643.5656851517,4.285656095554346,-3.226764077774495
514699.44513236015,-6.692213154843453,-515072.67084691214,1.4274462146126292,-0.6595683503742812
-472336.0739920304,9.155474235619604,473206.8628502541,2.740742389045084,-2.070568524248384
325521.92388605815,-4.2153825443042,-325754.0691164926,0.8982294985182177,-0.4127438581925144
-297589.6801403205,5.778723793775572,298141.783706383,1.7184107047240733,-1.3030423630749186
201659.97980503735,-2.5998242690772417,-201801.17647250672,0.5533585342978282,-0.25272215579852664
-183615.97681732685,3.572570127607711,183959.0044835703,1.0546718119588494,-0.8030064016002041
122159.6944942997,-1.5671806931606578,-122243.50344044872,0.3331469790024467,-0.15112037880294027
-110756.667162179,2.159627167426157,110965.17708603255,0.6324839479266413,-0.48373509796338554
72215.54442465826,-0.921411016028494,-72263.97361048534,0.1955931887216375,-0.08805309487926873
-65177.91551088151,1.2739266616077607,65301.67291682553,0.36982102770340436,-0.2842672621576018
41561.29788960014,-0.5270579087169186,-41588.46615579076,0.11170231788601581,-0.049858330736785486
-37328.3866074101,0.7315247326029494,37399.9463551087,0.21029683274322905,-0.16255779453903832
23219.439878588357,-0.2924270580358838,-23234.185439607074,0.06186291431669761,-0.027345033667182335
-20744.391350804173,0.40772620467241205,20784.592541594495,0.1159387868477861,-0.09018990482307437
12548.354396715076,-0.15679610686648668,-12556.06198127815,0.03309964793672153,-0.014468216609098736
-11145.745130619298,0.21979332111883895,11167.613404404145,0.061734143021502284,-0.048372377376855125
6531.223535741289,-0.08087079686344475,-6535.082846787706,0.01702952182334578,-0.007347417579608415
-5763.540526196243,0.11408532747716454,5775.010642313092,0.03159758353962026,-0.024966638852056123
3255.6536765605783,-0.039880867153862014,-3257.492983527212,0.008374049435902725,-0.003557509441201434
-2851.9674885760965,0.05669414222251393,2857.7386868451067,0.015451035553994078,-0.012328538044976247
1542.903750157303,-0.018658398588900626,-1543.7290878656836,0.003904241302555824,-0.0016279447456885806
-1340.1272063738763,0.02677205435704231,1342.8935610837382,0.007160080135611201,-0.0057798803216309825
688.39181452626,-0.008195662136306214,-688.7355875788935,0.0017073351630334098,-0.0006956883679494485
-591.7715140357515,0.01189193834745113,593.0225758749948,0.003109941160915628,-0.0025465135739579114
285.0708726183556,-0.003325111142115496,-285.20226450152927,0.0006893122782090928,-0.0002725584239900305
-241.95164270016613,0.0048971352922242,242.4788243084788,0.0012460495920384497,-0.001038788982835533
107.2189245916254,-0.001216538200443129,-107.26334863734724,0.0002506155938121157,-9.509337399420628e-05
-89.53552268370532,0.0018272016300974637,89.73849118046505,0.00044917942153509857,-0.0003831569731402766
35.365953089385,-0.00038783171907571,-35.37806472591348,7.892834073246823e-05,-2.8277546209702763e-05
-28.857319161416694,0.000595830733626659,28.926226299409535,0.00013992805150875467,-0.00012330331676982707
9.66805223231241,-9.845231154671312e-05,-9.670745932284914,1.9830921004541578e-05,-6.412735721784164e-06
-7.555689706364267,0.00015740412317474985,7.575335237901599,3.470576873072253e-05,-3.234407152793036e-05
1.7804376751398674,-1.4019336622522838e-05,-1.7809486055756083,2.965320306894587e-06,-6.675483872886327e-07
-1.2338935580463612,2.6525819908433144e-05,1.237841594722467,5.201791381659508e-06,-5.374747102583445e-06
